FeatureIndex	FileName	MSLevel	IsDecoy	MonoisotopicMass	AverageMass	MassCount	StartRetentionTime	EndRetentionTime	RetentionTimeDuration	ApexRetentionTime	SumIntensity	MaxIntensity	FeatureQuantity	MinCharge	MaxCharge	ChargeCount	IsotopeCosineScore	Qscore2D	PerChargeIntensity	PerIsotopeIntensity
413	../workspaces-FLASHApp/default/flashdeconv/input-files/mzML-files/example_fd.mzML	1	1	2965.980916	2967.801423	2	68.64	69.669	61.7398	68.64	55454.9	32774.4	1.71189e+06	3	3	1	0.873113	0.617318639320981	55454.9	0;16577.5;20931.4;17946
414	../workspaces-FLASHApp/default/flashdeconv/input-files/mzML-files/example_fd.mzML	1	1	4132.653385	4135.250660	2	68.9614	70.119	69.4572	70.119	54215	32504.8	1.88281e+06	4	5	2	0.866258	0.633353046656584	21078.7;33136.3	0;7074;11164.9;9714.67;14687.1;11574.3
415	../workspaces-FLASHApp/default/flashdeconv/input-files/mzML-files/example_fd.mzML	1	1	3133.894643	3135.824076	2	68.5757	69.1542	34.7115	68.5757	63257.8	32316.8	1.09789e+06	3	4	2	0.872999	0.825359847222881	40162.5;23095.2	0;12876.3;21433.7;17500.2;6059.35;0;0;5388.17
416	../workspaces-FLASHApp/default/flashdeconv/input-files/mzML-files/example_fd.mzML	1	1	4074.243235	4076.814541	2	71.1483	71.5342	23.1555	71.5342	39746.3	31792.3	460174	5	7	3	0.924177	0.612996993775395	31792.3;11923;7954.02	0;4577.9;10879.9;9173.83;6848.91;4510.27;0;3755.5
417	../workspaces-FLASHApp/default/flashdeconv/input-files/mzML-files/example_fd.mzML	1	1	4310.515398	4313.214495	2	68.8328	69.1542	19.2887	68.8328	52690.4	31624	508164	5	6	2	0.873839	0.402238529540433	37532.4;15158	0;3940.32;15159.4;10494.6;17332.7;5763.39
418	../workspaces-FLASHApp/default/flashdeconv/input-files/mzML-files/example_fd.mzML	1	1	4648.089416	4650.988181	2	69.5401	70.0548	30.8847	70.0548	44768.5	31449.1	691331	6	6	1	0.892656	0.701817159068191	44768.5	0;3723.42;8138.17;8284.96;13276.5;7069.52;4275.9
419	../workspaces-FLASHApp/default/flashdeconv/input-files/mzML-files/example_fd.mzML	1	1	4649.300349	4652.199114	2	69.1542	69.7334	34.7501	69.1542	59212.3	30957.3	1.02882e+06	6	7	2	0.910526	0.462746247825564	28490.2;30722.1	0;3915.39;10768.1;16072.3;14269.9;3727.32;3610.78;3524.84;3323.7
420	../workspaces-FLASHApp/default/flashdeconv/input-files/mzML-files/example_fd.mzML	1	1	2773.746146	2775.454564	3	67.6753	68.3823	42.4218	68.3823	65568.7	30741.4	816430	2	5	4	0.882677	0.506665526095171	7379.3;44039.2;8524.87;5625.27	0;21711.2;19853.5;18668.6;5335.43
421	../workspaces-FLASHApp/default/flashdeconv/input-files/mzML-files/example_fd.mzML	1	1	4139.559234	4142.179254	3	68.1891	68.4468	15.464	68.2534	83816.5	30245.2	435514	5	7	3	0.88871	0.756965786874444	20764.7;54121.9;8929.94	0;5072.5;20486.4;23351.2;13421.8;13607.4;7877.2
422	../workspaces-FLASHApp/default/flashdeconv/input-files/mzML-files/example_fd.mzML	1	1	3721.237977	3723.511757	3	70.1835	70.8269	38.6059	70.3124	70927.9	30103.9	946550	4	5	2	0.871735	0.534884489054286	17944.2;52983.7	0;7980.56;20818.6;16901.8;16082.7;0;5117.06;4027.2
423	../workspaces-FLASHApp/default/flashdeconv/input-files/mzML-files/example_fd.mzML	1	1	3983.053421	3985.487024	2	70.5698	71.6629	65.5835	70.5698	52250.3	30068.7	1.71338e+06	3	6	3	0.852119	0.767891791728126	12142.1;17926.6;0;22181.5	0;4406.75;14345.1;13682.3;16526.3;3289.82
424	../workspaces-FLASHApp/default/flashdeconv/input-files/mzML-files/example_fd.mzML	1	1	3222.844658	3224.826088	2	69.2826	70.4412	69.5164	70.4412	47520.4	29834.8	1.65172e+06	3	4	2	0.894765	0.501109171598946	9666.29;37854.1	3946.26;9813.42;14844.6;18717.6;4144.73
425	../workspaces-FLASHApp/default/flashdeconv/input-files/mzML-files/example_fd.mzML	1	1	4475.510958	4478.311480	2	69.8618	70.1835	19.301	69.8618	52393	29543.9	505620	5	7	3	0.90079	0.425154074258538	22849.1;9057.27;20486.6	0;4914.73;9075.15;14629.4;14310.9;3662.71;2125.88;3674.26
426	../workspaces-FLASHApp/default/flashdeconv/input-files/mzML-files/example_fd.mzML	1	1	4872.799492	4875.850693	2	66.3899	67.2898	53.9964	66.3899	44707.5	29372.8	1.20702e+06	6	8	3	0.860505	0.443440035794279	18688.3;10684.6;15334.7	0;2217.88;5505.98;13620.1;9907.21;2419.57;6474.83;4561.87
427	../workspaces-FLASHApp/default/flashdeconv/input-files/mzML-files/example_fd.mzML	1	1	3374.123757	3376.194072	2	70.0548	70.6342	34.7646	70.6342	45134.6	29326.1	784543	3	6	3	0.892166	0.631511020808037	29326.1;0;7529.46;8279.11	0;10214.1;14303.6;16285.4;4331.62
428	../workspaces-FLASHApp/default/flashdeconv/input-files/mzML-files/example_fd.mzML	1	1	4636.975439	4639.862696	2	69.8618	70.3124	27.0319	69.8618	44002.9	29317	594741	6	7	2	0.866742	0.687068588777097	10715.3;33287.6	0;2337.25;8797.68;12286;14449.1;3506.89;0;0;0;2626.02
429	../workspaces-FLASHApp/default/flashdeconv/input-files/mzML-files/example_fd.mzML	1	1	3599.057740	3601.255790	2	70.6986	71.1483	26.9793	71.1483	44253.6	29072.4	596965	4	5	2	0.863683	0.655209703060407	16435.1;27818.6	0;5129.78;15537.2;15928.2;4506.69;3151.78
430	../workspaces-FLASHApp/default/flashdeconv/input-files/mzML-files/example_fd.mzML	1	1	2924.046587	2925.841912	2	71.0841	71.2769	11.5692	71.0841	53102.5	29048.7	307177	3	3	1	0.861851	0.511061661172892	53102.5	0;13871.8;18471;16015.5;0;4744.15
431	../workspaces-FLASHApp/default/flashdeconv/input-files/mzML-files/example_fd.mzML	1	1	3283.102045	3285.120676	3	69.4757	71.1483	100.356	71.1483	73395.2	27919.6	2.3937e+06	3	4	2	0.866458	0.676929860691899	39043.6;34351.7	0;11799.9;29927.9;21188.1;10479.2
432	../workspaces-FLASHApp/default/flashdeconv/input-files/mzML-files/example_fd.mzML	1	1	5010.579825	5013.697016	2	68.0607	68.8328	46.3255	68.8328	49680.8	27730.6	1.15074e+06	5	6	2	0.875123	0.442547392993293	9447.5;40233.3	0;0;15029.1;9478.81;15602.1;4429.27;5141.58
433	../workspaces-FLASHApp/default/flashdeconv/input-files/mzML-files/example_fd.mzML	1	1	2987.466533	2989.287040	2	68.3178	69.0898	46.3241	69.0898	38106.5	27662.3	882624	3	5	2	0.899399	0.695734096382905	27662.3;0;10444.2	0;11566.9;14397.5;9967.58;2174.48
434	../workspaces-FLASHApp/default/flashdeconv/input-files/mzML-files/example_fd.mzML	1	1	4357.020042	4359.744864	3	70.5054	71.5342	61.7244	71.5342	57639	27486.7	1.05078e+06	5	7	3	0.925224	0.531760264656413	36104.2;14792.7;6742.05	0;5051.27;15473.3;17251.5;13078.6;6784.29
435	../workspaces-FLASHApp/default/flashdeconv/input-files/mzML-files/example_fd.mzML	1	1	4154.318093	4156.938113	2	68.2534	69.2826	61.7573	69.2826	40872.3	27272.1	1.26208e+06	5	7	3	0.859056	0.478012956763757	23726.3;7986.62;9159.37	2819.2;2778.69;7971.66;13837;10148.5;0;2861.24;0;3275.18
436	../workspaces-FLASHApp/default/flashdeconv/input-files/mzML-files/example_fd.mzML	1	1	3470.059541	3472.190322	2	69.0898	70.1835	65.6204	70.1835	43030.1	26885	1.41183e+06	4	5	2	0.894009	0.539740699100312	19023.1;24007	0;8400.43;17278.8;13955.1;3395.84
437	../workspaces-FLASHApp/default/flashdeconv/input-files/mzML-files/example_fd.mzML	1	1	2799.439975	2801.168917	2	69.7976	71.0197	73.3253	71.0197	53157.4	26752.2	1.94889e+06	3	4	2	0.8764	0.324621423031406	41558.9;21685	3037.24;13960.8;22389.3;16807.4
438	../workspaces-FLASHApp/default/flashdeconv/input-files/mzML-files/example_fd.mzML	1	1	4517.995190	4520.818887	2	70.0548	70.4412	23.1862	70.4412	53127.2	26707.5	615909	4	5	2	0.898967	0.296323618122803	17302.3;35824.9	0;4564.13;10024.9;17260.8;14789.6;6487.69
439	../workspaces-FLASHApp/default/flashdeconv/input-files/mzML-files/example_fd.mzML	1	1	3923.330215	3925.713668	2	68.2534	69.1542	54.0529	69.1542	50139.6	26627.7	1.35509e+06	5	6	2	0.850179	0.490076829068648	10976.9;39162.7	0;3990.74;14477.1;11268.6;9684.6;3758.53;0;0;6959.96
440	../workspaces-FLASHApp/default/flashdeconv/input-files/mzML-files/example_fd.mzML	1	1	3098.932945	3100.848015	2	67.4823	68.5757	65.6038	68.5757	33776.3	26078.1	1.10793e+06	3	5	2	0.85476	0.433262890795477	26078.1;0;7698.21	0;7220.9;11252.3;12475.3;2827.8
441	../workspaces-FLASHApp/default/flashdeconv/input-files/mzML-files/example_fd.mzML	1	1	3048.757952	3050.625812	2	66.1331	66.647	30.8361	66.647	44483.1	25881.5	685843	3	4	2	0.873896	0.432466312933602	25881.5;18601.6	0;12675.5;16904.1;14903.5
442	../workspaces-FLASHApp/default/flashdeconv/input-files/mzML-files/example_fd.mzML	1	1	3089.369607	3091.284676	2	68.9614	70.119	69.4572	70.119	39300.3	25499.8	1.36484e+06	3	4	2	0.85672	0.541428131359073	25499.8;13800.5	0;10893.7;13135.5;15271.1
443	../workspaces-FLASHApp/default/flashdeconv/input-files/mzML-files/example_fd.mzML	1	1	5530.131222	5533.548866	3	68.0607	69.6043	92.6207	69.6043	80484.1	40894.7	2.13131e+06	6	9	3	0.922698	0.587074981588005	29047.1;37296.8;0;14140.2	3227.74;3977.33;9739.84;15986.9;20447.7;16710.8;9040.82;0;4580.73
444	../workspaces-FLASHApp/default/flashdeconv/input-files/mzML-files/example_fd.mzML	1	1	2931.630712	2933.426037	2	67.7394	68.9614	73.3213	67.7394	42987.6	24686	1.57595e+06	2	4	3	0.870164	0.849876698530445	6499.25;18186.7;18301.6	0;11035.6;12976.8;12237.4;2751.57;0;3986.12
445	../workspaces-FLASHApp/default/flashdeconv/input-files/mzML-files/example_fd.mzML	1	1	3031.834354	3033.688545	2	67.1615	67.8035	38.5204	67.1615	48443.2	24533.6	933024	3	4	2	0.881796	0.643152413901554	24533.6;23909.6	0;11905.9;14381.9;13099.3;4133.32;0;4922.74
446	../workspaces-FLASHApp/default/flashdeconv/input-files/mzML-files/example_fd.mzML	1	1	4612.339740	4615.211212	2	66.3256	66.7759	27.0153	66.3256	36930.9	24079	498849	5	6	2	0.852767	0.45870607948835	24079;12851.9	0;0;11524.2;11164.9;9323.07;0;4918.7
447	../workspaces-FLASHApp/default/flashdeconv/input-files/mzML-files/example_fd.mzML	1	1	4207.090414	4209.736314	3	65.2886	66.647	81.5061	65.366	65745.8	23104.6	1.84176e+06	5	7	3	0.873699	0.738978348724028	23104.6;29019.1;13622.1	0;3087.4;17319;14136;11903.7;11338.6;7961.03
448	../workspaces-FLASHApp/default/flashdeconv/input-files/mzML-files/example_fd.mzML	1	1	4359.010811	4361.735632	2	67.7394	68.8328	65.6023	67.7394	40085.2	22823.2	1.31484e+06	5	7	3	0.884739	0.366052878070335	5006.04;12256;22823.2	0;3416.9;9707.4;8898.92;10815.5;0;2714.18;2313.18;2219.07
449	../workspaces-FLASHApp/default/flashdeconv/input-files/mzML-files/example_fd.mzML	1	1	2804.173001	2805.901943	2	67.2898	68.2534	57.8106	68.2534	45330.5	22788.3	1.31029e+06	3	3	1	0.872618	0.869578962254704	45330.5	0;13433.3;14077.7;13943.3;3876.31
450	../workspaces-FLASHApp/default/flashdeconv/input-files/mzML-files/example_fd.mzML	1	1	5162.019710	5165.225238	2	70.3767	71.5986	73.3169	70.3767	43085.3	22721.7	1.57944e+06	7	8	2	0.924012	0.450267135048331	20363.6;22721.7	0;4704.7;7247.28;7197.72;10546.1;9864.65;3524.82
451	../workspaces-FLASHApp/default/flashdeconv/input-files/mzML-files/example_fd.mzML	1	1	5473.066065	5476.449707	2	69.669	70.5054	50.1877	70.5054	42901.1	22244.6	1.07655e+06	7	7	1	0.912204	0.573856233519224	42901.1	0;0;9989.74;10758.5;10851.1;4032.36;7269.46
452	../workspaces-FLASHApp/default/flashdeconv/input-files/mzML-files/example_fd.mzML	1	1	2812.831407	2814.576222	2	69.9905	70.3767	23.1711	69.9905	42745.8	21887.2	495233	3	4	2	0.891946	0.567913047777455	21887.2;20858.5	0;13388.9;13782.7;8297.28;2332.1;4944.81
453	../workspaces-FLASHApp/default/flashdeconv/input-files/mzML-files/example_fd.mzML	1	1	2996.517821	2998.351772	2	67.4183	68.3178	53.9701	68.3178	40607.2	21166.9	1.09579e+06	3	5	2	0.873948	0.570913946565333	21166.9;0;19440.3	0;11495.4;14120.9;12052.2;0;0;2938.75
454	../workspaces-FLASHApp/default/flashdeconv/input-files/mzML-files/example_fd.mzML	1	1	3296.021673	3298.052136	2	71.1483	71.5986	27.0218	71.5986	34823.9	20715.3	470501	4	6	2	0.886617	0.622636451806028	20715.3;0;14108.5	0;6324.18;13134.7;9525.73;3893.99;0;1945.29
455	../workspaces-FLASHApp/default/flashdeconv/input-files/mzML-files/example_fd.mzML	1	1	2826.654389	2828.399205	3	69.7334	71.341	96.4575	70.7628	44886.3	20396.2	1.49526e+06	3	5	2	0.857209	0.668850411476457	38476.8;0;6409.5	0;14240.9;15113;15532.4
456	../workspaces-FLASHApp/default/flashdeconv/input-files/mzML-files/example_fd.mzML	1	1	4243.645352	4246.319068	2	66.7759	67.8035	61.6553	66.7759	39116.6	20054	1.20587e+06	5	7	3	0.851143	0.448660301679228	20054;14417.1;4645.58	0;0;13403.4;14173.2;8275.94;3264.03
457	../workspaces-FLASHApp/default/flashdeconv/input-files/mzML-files/example_fd.mzML	1	1	3053.786809	3055.654669	3	67.2257	67.4183	11.5525	67.4183	80831.5	40031.5	309646	3	4	2	0.86922	0.826154036904163	48809.1;32022.4	3842.59;12719.7;23531.1;22329.3;13267.4;8984.02
458	../workspaces-FLASHApp/default/flashdeconv/input-files/mzML-files/example_fd.mzML	1	1	5354.316094	5357.632909	2	66.1331	67.1615	61.7053	66.1331	38633.5	19377.2	1.19195e+06	8	9	2	0.889867	0.543217397380266	19377.2;19256.3	0;0;9606.29;9828.77;13507.4;5691.1
459	../workspaces-FLASHApp/default/flashdeconv/input-files/mzML-files/example_fd.mzML	1	1	4955.911803	4959.002942	3	69.1542	69.9263	46.3218	69.9263	39385.5	18994.6	557704	7	9	3	0.87963	0.376439084400294	33564.7;2425.93;3394.92	0;0;6808.18;13480.4;8876.87;6652.08;3567.98
460	../workspaces-FLASHApp/default/flashdeconv/input-files/mzML-files/example_fd.mzML	1	1	4329.413321	4332.126472	2	70.5698	71.5342	57.8625	70.5698	36917.3	18642.5	1.06806e+06	5	6	2	0.864763	0.406446316212384	5196.71;31720.6	3348.88;0;10996.1;9589.54;6214.72;6378.82;0;3738.11
461	../workspaces-FLASHApp/default/flashdeconv/input-files/mzML-files/example_fd.mzML	1	1	4404.684061	4407.445421	2	67.2898	67.611	19.269	67.2898	31414.4	18513.1	302662	7	8	2	0.854477	0.718429560410259	12901.3;18513.1	1473.6;0;7072.05;10283.3;5224.36;6463.74;2370.93
462	../workspaces-FLASHApp/default/flashdeconv/input-files/mzML-files/example_fd.mzML	1	1	2828.696754	2830.441569	2	66.3899	67.611	73.2655	66.3899	33874	18358.5	1.2409e+06	3	5	2	0.866273	0.417138140798817	15515.5;0;18358.5	0;8774.85;12909;6689.89;2196.33;0;3303.96
463	../workspaces-FLASHApp/default/flashdeconv/input-files/mzML-files/example_fd.mzML	1	1	3277.512767	3279.531398	2	67.3541	68.3178	57.8176	68.3178	30084.5	16533.3	869708	5	5	1	0.891958	0.586408595983137	30084.5	0;5696.39;8652.57;8592.93;4549.94;2592.71
464	../workspaces-FLASHApp/default/flashdeconv/input-files/mzML-files/example_fd.mzML	1	1	3374.349496	3376.419810	2	69.4757	70.3767	54.0611	70.3767	24411.8	16012.9	659866	4	5	2	0.866337	0.77868716801304	16012.9;8398.97	0;3797.27;8113.06;7304.48;5197.04
465	../workspaces-FLASHApp/default/flashdeconv/input-files/mzML-files/example_fd.mzML	1	1	3574.693156	3576.879520	2	69.669	70.1835	30.8715	70.1835	15485.8	9200.69	239034	6	6	1	0.855451	0.532089112752892	15485.8	0;1766.34;5822.58;5635.39;2261.46
466	../workspaces-FLASHApp/default/flashdeconv/input-files/mzML-files/example_fd.mzML	2	0	8827.256792	8832.719885	5	65.2418	70.0683	289.592	65.2418	5.6366e+07	3.46569e+07	9.36038e+08	6	9	4	0.945585	0.999526419832181	1.08817e+07;4.33983e+07;1.65372e+06;432289	10183.9;330104;1.55299e+06;3.76329e+06;6.6787e+06;8.23844e+06;8.86566e+06;8.70395e+06;7.3284e+06;5.3349e+06;3.41772e+06;1.33324e+06;591042;199441;28136.6
467	../workspaces-FLASHApp/default/flashdeconv/input-files/mzML-files/example_fd.mzML	2	0	8528.128852	8533.422647	7	65.2418	70.0683	289.592	65.2418	1.08763e+07	7.57565e+06	1.34196e+08	5	8	4	0.963183	0.999429084713729	981500;4.85884e+06;5.01026e+06;25735.2	9495.37;101974;382988;922976;1.48664e+06;1.74255e+06;1.79322e+06;1.63776e+06;1.23113e+06;839506;464567;178447;79913;13183.5;1482.22
468	../workspaces-FLASHApp/default/flashdeconv/input-files/mzML-files/example_fd.mzML	2	0	8828.241232	8833.704325	9	65.7957	67.7137	115.076	65.7957	1.45779e+07	4.21849e+06	1.37786e+08	5	8	4	0.953239	0.99999999876018	2.56311e+06;4.77714e+06;3.25239e+06;3.98531e+06	45820.4;164343;469648;983762;1.62718e+06;2.10601e+06;2.17762e+06;2.01407e+06;1.67321e+06;1.27407e+06;849121;542083;353292;209423;134113
469	../workspaces-FLASHApp/default/flashdeconv/input-files/mzML-files/example_fd.mzML	2	0	8844.237970	8849.724389	4	65.3925	66.7249	79.9469	65.3925	5.88213e+06	3.4078e+06	1.47461e+08	6	9	4	0.936775	0.998117735829845	1.80404e+06;2.06636e+06;1.78175e+06;229978	74754;124160;227535;373861;560878;736686;798096;775272;634427;526255;377491;293746;208588;140766;104367
470	../workspaces-FLASHApp/default/flashdeconv/input-files/mzML-files/example_fd.mzML	2	0	8810.249264	8815.700530	11	65.2418	70.0683	289.592	65.2418	4.90249e+06	2.87984e+06	9.28897e+07	5	9	5	0.968834	0.99999910408757	384118;546674;3.24302e+06;627755;100922	35420.3;114139;245966;446792;510438;679250;739215;651781;532474;421012;268702;135470;84741.9;47136.7;25369.1
471	../workspaces-FLASHApp/default/flashdeconv/input-files/mzML-files/example_fd.mzML	2	0	8659.178099	8664.549402	3	65.2418	67.5852	140.608	65.2418	2.39255e+06	2.364e+06	8.41825e+07	5	7	3	0.945095	0.976907968385174	5953.56;726852;1.65975e+06	48116.8;53575.5;83348.7;189197;271714;334164;339450;358570;322455;212452;125119;67560.9;18303.5;9617.7;7026.84
472	../workspaces-FLASHApp/default/flashdeconv/input-files/mzML-files/example_fd.mzML	2	0	8318.001134	8323.159576	4	65.2418	70.0683	289.592	65.2418	2.02216e+06	1.97511e+06	1.41952e+08	5	7	3	0.958691	0.997166637896194	200779;1.62563e+06;195749	569.618;20974.3;88302.5;178937;279412;302655;331358;257425;226989;168029;110572;38748.4;18756.5
473	../workspaces-FLASHApp/default/flashdeconv/input-files/mzML-files/example_fd.mzML	2	0	8809.227639	8814.678904	2	65.2772	68.6784	204.072	65.2772	1.69453e+06	1.66984e+06	1.72903e+08	6	8	3	0.954498	0.979077987167446	824381;845456;24694.1	0;21364.5;54452.8;114946;199982;274843;241566;276051;201801;137902;93766.9;31932.7;21551.7;12985.5;11386.5
474	../workspaces-FLASHApp/default/flashdeconv/input-files/mzML-files/example_fd.mzML	2	0	8030.852449	8035.843985	2	65.2418	70.0683	289.592	65.2418	1.38278e+06	1.37159e+06	2.00221e+08	5	7	3	0.948032	0.967000516217716	76388.3;1.27561e+06;30781	0;9770.76;46070.6;122432;217293;278467;205820;181760;168837;91427.2;39575;21327.8
475	../workspaces-FLASHApp/default/flashdeconv/input-files/mzML-files/example_fd.mzML	2	0	8510.117138	8515.399034	3	65.2418	67.5852	140.608	65.2418	2.00979e+06	1.37047e+06	4.63995e+07	5	7	3	0.950217	0.999057654847463	198242;962390;849156	0;27116.5;63944.6;169279;268366;288616;299162;315334;248206;173551;96061.1;33207.7;20830.8;6112.18
476	../workspaces-FLASHApp/default/flashdeconv/input-files/mzML-files/example_fd.mzML	2	0	8974.331280	8979.883164	3	65.2418	70.0683	289.592	65.2418	1.61618e+06	1.12005e+06	7.30222e+07	6	7	2	0.953623	0.99941375528847	381620;1.23456e+06	0;10169.6;55458.1;107613;171613;244816;268103;247424;195579;164040;84586.7;47414.3;16086.8;2578.43;696.695
477	../workspaces-FLASHApp/default/flashdeconv/input-files/mzML-files/example_fd.mzML	2	0	8529.109084	8534.402879	9	65.7957	67.7137	115.076	65.7957	2.29236e+06	1.06726e+06	1.76109e+07	5	8	4	0.958522	0.999999999998268	1.43369e+06;418278;394667;45722.7	8422.14;29563.2;91084.7;184109;275146;338837;351853;308195;247696;183898;117117;74437.8;46794.7;25257;18369.5
478	../workspaces-FLASHApp/default/flashdeconv/input-files/mzML-files/example_fd.mzML	2	0	8230.968182	8236.073180	4	65.2418	68.6784	206.201	65.2418	764682	672812	7.49988e+06	5	7	3	0.957366	0.99685290884064	115561;628221;20900.7	0;0;23273.2;87670.5;112497;116303;127489;108809;85596.8;63635.3;21216;11393.8;6798.34
479	../workspaces-FLASHApp/default/flashdeconv/input-files/mzML-files/example_fd.mzML	2	0	4554.190401	4557.029956	2	65.2418	68.6784	206.201	65.2418	566937	564275	5.84515e+07	4	4	1	0.858282	0.837932932046346	566937	0;23345.5;106135;171253;184871;81332
480	../workspaces-FLASHApp/default/flashdeconv/input-files/mzML-files/example_fd.mzML	2	0	8842.246315	8847.732734	3	66.4676	70.0683	216.039	66.4676	644819	520960	2.95522e+07	6	8	3	0.892417	0.948952356137503	322362;307023;15433.5	21812.4;15790.5;22313.7;36912.9;58499.4;87024.7;117674;133538;118068;43813.3;8739.6;1933;511.094
481	../workspaces-FLASHApp/default/flashdeconv/input-files/mzML-files/example_fd.mzML	2	0	8793.243590	8798.694856	5	65.2418	66.9823	104.432	65.2418	876330	505518	1.86969e+07	5	8	4	0.918602	0.997047465895397	86763.7;64148;579490;145928	27030.3;48778;69740.3;73666;74221.2;84356.7;103395;93601.6;80103.7;71954.6;53582.8;58290.3;28654.7;27681.8;8302.61
482	../workspaces-FLASHApp/default/flashdeconv/input-files/mzML-files/example_fd.mzML	2	0	4396.123885	4398.885245	2	65.2418	66.7894	92.8571	65.2418	434758	423764	2.01852e+07	4	5	2	0.917913	0.916800642032061	423764;10993.4	0;31664.3;94953.9;108609;103847;60658.9;18596.9;15680.1;0;748.122
483	../workspaces-FLASHApp/default/flashdeconv/input-files/mzML-files/example_fd.mzML	2	0	8641.157431	8646.528734	3	65.2418	66.9823	104.432	65.2418	575485	403979	9.38035e+06	5	7	3	0.932194	0.995124409368589	41026.4;237311;297148	6508.82;5409.14;7116.7;44817;75565.9;75238.2;82368.7;77667.2;55711.5;54606.6;23195.8;5262.81;14994;23131.8;30400
484	../workspaces-FLASHApp/default/flashdeconv/input-files/mzML-files/example_fd.mzML	2	0	8143.934599	8148.991175	3	65.2418	67.5601	139.1	65.2418	416491	395296	1.54242e+07	5	7	3	0.946637	0.955700991790151	22129.1;382578;11784.2	0;0;17404.2;39525.6;73518.6;59242.6;63091.6;65652;30714.8;42599.8;16039.8;725.901;7976.28
485	../workspaces-FLASHApp/default/flashdeconv/input-files/mzML-files/example_fd.mzML	2	0	8545.106791	8550.416997	5	65.3925	67.7137	139.271	65.3925	564026	370374	1.54649e+07	5	8	4	0.945396	0.997658352890953	84435.5;313460;100241;65889	7676.84;9789.16;25045.6;40629.7;61676.8;76969.3;76848;69864.4;62861.7;46831.8;31944.9;23507.8;15760;12874.4;9422.62
486	../workspaces-FLASHApp/default/flashdeconv/input-files/mzML-files/example_fd.mzML	2	0	8731.209642	8736.621012	4	65.2418	66.9823	104.432	65.2418	499346	334687	1.22291e+07	5	7	3	0.94677	0.976690942947771	147935;49704.6;301706	1381.19;1894.27;24240.9;52188.7;57510.3;57605.2;63297.8;58501.8;58958.4;25132;35923.7;24341.6;16069.9;21849.7;1832.24
487	../workspaces-FLASHApp/default/flashdeconv/input-files/mzML-files/example_fd.mzML	2	0	8792.226969	8797.678235	3	65.2772	66.4034	67.5684	65.2772	552802	327327	1.03983e+07	5	8	4	0.901873	0.966287502593161	76925.5;169274;158053;148550	16879.4;26143.3;27977.7;31837;47649;61555;76176.5;56962.9;46146.8;32933.5;36064.9;43159.8;31161.8;25116.9;9916.68
