FeatureIndex	FileName	MSLevel	MonoisotopicMass	AverageMass	MassCount	StartRetentionTime	EndRetentionTime	RetentionTimeDuration	ApexRetentionTime	SumIntensity	MaxIntensity	FeatureQuantity	MinCharge	MaxCharge	ChargeCount	IsotopeCosineScore	Qscore2D	PerChargeIntensity	PerIsotopeIntensity
384	../workspaces-FLASHApp/default/flashtnt/input-files/mzML-files/example_fd.mzML	2	7670.669168	7675.457230	3	65.7386	65.8346	5.76367	65.7746	171349	106587	379945	4	7	4	0.922677	0.99909720313571	3920.35;38002.3;122094;31847	0;0;10266.7;16085.3;19613.9;31189;28918.7;24783.2;18449.9;10708.1;5735.06;1184.15;0;4415.33
385	../workspaces-FLASHApp/default/flashtnt/input-files/mzML-files/example_fd.mzML	2	9089.326661	9094.953265	2	65.8346	66.943	66.5009	65.8346	76078.6	53488.4	2.52965e+06	6	7	2	0.967056	0.943862209547451	53488.4;22590.1	1366.19;2179.97;3535.73;6392.29;8525.57;8553.74;10677.8;10194.3;6796.73;6281.1;4186.25;3225.12;3061.61;1436.17;1032.21
386	../workspaces-FLASHApp/default/flashtnt/input-files/mzML-files/example_fd.mzML	2	8926.218360	8931.744663	2	65.8346	66.943	66.5009	66.943	57619.9	40768	1.91589e+06	5	7	3	0.914872	0.951483710108243	7576.14;31453.7;18590.1	1594.13;1661.32;2683.24;3995.9;4618.17;7132.14;6680.79;5802.12;6094.98;4883.4;3948.14;2082.52;2632.7;2979.1;2425.35
387	../workspaces-FLASHApp/default/flashtnt/input-files/mzML-files/example_fd.mzML	2	8889.184521	8894.696561	2	65.7746	65.8346	3.60346	65.8346	50494.5	30910.3	90977.6	5	7	3	0.906024	0.94881662102701	11317.4;19592.9;19584.3	2296.45;3291.8;4156.49;3195.28;4327.42;4952.61;5795.58;6218.44;5155;4479.67;3940.65;2372.94;507.579;984.542;1116.53
388	../workspaces-FLASHApp/default/flashtnt/input-files/mzML-files/example_fd.mzML	2	8913.226876	8918.753180	2	66.0244	67.0717	62.8376	66.0244	38549.9	28344.8	1.21119e+06	5	7	3	0.858852	0.466397317790382	3458.72;24032.3;11058.9	4251.57;1174.23;1980.42;2218.52;5430.31;3135.22;4420.41;4817.79;5055.04;1650.68;3496.86;884.041;1821.42;1707.65;757.292
389	../workspaces-FLASHApp/default/flashtnt/input-files/mzML-files/example_fd.mzML	2	8784.208131	8789.645554	2	65.8346	66.943	66.5009	65.8346	37413	27668.6	1.244e+06	5	7	3	0.92411	0.93292041173232	11935.2;20927.2;4550.54	1024.83;322.835;1091.46;1721.02;4397.62;5671.61;6136.43;5001.02;2475.58;3427.72;2897.61;1425.66;260.568;751.871;1831.95
390	../workspaces-FLASHApp/default/flashtnt/input-files/mzML-files/example_fd.mzML	2	3629.979364	3632.189089	11	70.3902	71.0333	38.5859	70.7763	976434	270262	4.83526e+06	2	5	4	0.885627	1	72754.6;538129;354213;11337.1	1128.18;119982;246887;249731;186674;99619;47613.1;19217.7;5211.02;1500.26
391	../workspaces-FLASHApp/default/flashtnt/input-files/mzML-files/example_fd.mzML	2	11054.673413	11061.547692	4	70.6085	71.4834	52.4938	70.6729	467637	259171	4.60112e+06	6	8	3	0.954692	0.999241160002941	36567.1;162553;268517	828.721;741.181;5902.21;11425.6;26578.8;42408.3;58679.2;65411;73343.7;54774.5;43696.2;29044.9;24450.5;14068.8;9566.54;3636.8;3909.18
392	../workspaces-FLASHApp/default/flashtnt/input-files/mzML-files/example_fd.mzML	2	7595.757055	7600.505058	5	70.6729	71.0333	21.6223	70.7372	334880	184595	1.36129e+06	5	7	3	0.951018	0.999998496488689	31270.5;98822.9;204787	1027.46;4262.68;12201.9;40332.9;51604.6;59450.3;55727.8;45744.6;29705.6;17639.1;9947.91;6085.59;1680.5;496.609
393	../workspaces-FLASHApp/default/flashtnt/input-files/mzML-files/example_fd.mzML	2	3986.184856	3988.618459	9	70.3902	71.0333	38.5859	70.7372	370611	169049	1.48677e+06	2	6	5	0.892324	0.999997952726797	526.051;109181;232887;23840.8;4176.57	0;36559.1;80399.8;98928.2;70243.9;49540.9;18789.8;8716.39;5785.61;1647.18
394	../workspaces-FLASHApp/default/flashtnt/input-files/mzML-files/example_fd.mzML	2	7887.871429	7892.788270	6	70.6085	71.0333	25.4869	71.0333	260926	158289	1.69344e+06	5	7	3	0.948753	0.999988070621063	36381.6;44791;179753	1504.83;1268;11917;26774.3;35561.4;41234.2;41460.6;34220;27157.5;19319.2;11748.6;7245.34;2278.17;741.546
395	../workspaces-FLASHApp/default/flashtnt/input-files/mzML-files/example_fd.mzML	2	7986.933722	7991.897321	6	70.6085	71.0333	25.4869	70.7372	266832	131166	1.00677e+06	5	8	4	0.951327	0.9999762807417	38504.9;32259.7;158613;39774.1	1103.19;1786.06;8063.68;28362.7;38294.2;45131.1;44877.1;29611.5;30255.1;13676.3;13193.6;5416.02;5938.28;2226.45
396	../workspaces-FLASHApp/default/flashtnt/input-files/mzML-files/example_fd.mzML	2	3887.118224	3889.467933	10	70.3902	71.0333	38.5859	71.0333	298215	117842	1.60715e+06	2	5	4	0.894809	0.999998141257898	2996.98;136681;129203;29334.6	0;31309.1;74565.1;77673.1;61720;34202.3;10834.3;5241.88;2366.01;303.131
397	../workspaces-FLASHApp/default/flashtnt/input-files/mzML-files/example_fd.mzML	2	10041.172265	10047.447944	2	70.6729	70.7372	3.85664	70.6729	166447	108920	320962	7	10	4	0.951768	0.965933423271749	108920;23111.1;33616.6;798.974	933.473;759.185;1280.74;8387.02;11424.1;19930.4;26261.3;26503.5;22547.3;21536.9;12521.2;7988.62;3960.11;1341.93;925.017;1079.31
398	../workspaces-FLASHApp/default/flashtnt/input-files/mzML-files/example_fd.mzML	2	9610.017362	9616.035935	4	70.6729	70.7763	6.20442	70.7372	285429	106432	424384	6	8	3	0.956361	0.999979471606971	12092.8;97363.3;175973	0;744.654;3118.1;10251.4;25978.6;44381.5;47136.1;44800.4;38006.3;27201;17351.8;10836.7;6251.08;4800.94;1685.45;2885.42
399	../workspaces-FLASHApp/default/flashtnt/input-files/mzML-files/example_fd.mzML	2	8055.958708	8060.961985	3	70.6729	71.0333	21.6223	71.0333	158437	101651	1.40295e+06	6	8	3	0.965503	0.963884950080724	12824.8;78332.2;67280.2	844.094;1462.48;8842.06;14175.6;23415.7;27743.3;26442.6;21651.5;14325.4;9752.49;4733.95;3178.5;1875.53;838.007
400	../workspaces-FLASHApp/default/flashtnt/input-files/mzML-files/example_fd.mzML	2	8073.962505	8078.979507	2	70.7121	70.7372	1.50444	70.7372	105174	90248.9	79113.9	5	7	3	0.950407	0.979002285489136	14924.8;1251.83;88997	6116.45;629.137;4492.28;9231.8;18097.8;17051.5;16538.6;12211.2;11184.5;7979.01;4518.65;2536.68;702.426
401	../workspaces-FLASHApp/default/flashtnt/input-files/mzML-files/example_fd.mzML	2	3800.084088	3802.394925	10	70.3902	71.0333	38.5859	70.7372	211407	89666.8	1.45596e+06	2	5	4	0.882946	0.99999999843369	404.087;48089.4;157397;8382.09	205.957;22192.6;49896.1;57356.7;41395.7;25831.5;9859.98;2676.67;2198.33
402	../workspaces-FLASHApp/default/flashtnt/input-files/mzML-files/example_fd.mzML	2	7353.633719	7358.217354	5	70.6085	71.0333	25.4869	70.7372	162422	84073.6	785468	5	7	3	0.960024	0.999301736880954	13237.8;82679;66505.3	541.319;3328.47;8264.57;20942.2;26972.2;30139.5;27525.6;18496.5;13240.4;5121.71;2796.78;2658.4;1666.54;1269.26
403	../workspaces-FLASHApp/default/flashtnt/input-files/mzML-files/example_fd.mzML	2	3645.975321	3648.201028	9	70.3902	71.4834	65.5928	71.0333	157340	78117.1	2.25366e+06	2	5	4	0.881427	0.999784158313902	24518.6;34467.3;90017.2;13433.4	0;18733.2;37982.2;41360.3;30031.6;16403.7;7639.98;3584.34;868.576;735.932
404	../workspaces-FLASHApp/default/flashtnt/input-files/mzML-files/example_fd.mzML	2	3729.046957	3731.320736	9	70.3902	71.0333	38.5859	70.7372	163787	73084.6	630056	2	5	4	0.917848	0.999997603073031	1879.67;86040.7;99870.5;8613.53	1280.68;23990.3;38976.3;42005;30218.9;15623.1;7151.26;4198.77;1342.9;280.734
405	../workspaces-FLASHApp/default/flashtnt/input-files/mzML-files/example_fd.mzML	2	9711.066062	9717.138486	3	70.6729	70.7763	6.20442	70.7763	141492	64664.9	275185	7	9	3	0.933038	0.98547740782596	45245.6;89134.5;7111.91	0;595.519;0;3511.57;15927.1;19727.2;18581.8;21574.1;24246.9;12406.5;12388.5;4672.32;4843.84;678.199;2338.4
406	../workspaces-FLASHApp/default/flashtnt/input-files/mzML-files/example_fd.mzML	2	8244.074832	8249.193916	6	70.6085	71.0333	25.4869	70.7372	193042	58978.1	814247	5	8	4	0.945886	0.999991358649262	62859.9;29889.3;65250.9;35041.6	0;4169.25;5893.19;12737.5;26967.9;35019.9;30362.9;28924.8;21107.6;11428.5;5901.07;6570.48;1464.17;898.81;1595.63
407	../workspaces-FLASHApp/default/flashtnt/input-files/mzML-files/example_fd.mzML	2	4115.226652	4117.823927	7	70.4547	71.0333	34.7118	70.7372	118627	56414.7	468992	3	5	3	0.924348	0.999896388614542	31845.8;85735.7;1045.39	0;12937.9;26202;30564.8;23982.9;16515.3;6366.45;1324.67;388.14;344.822
408	../workspaces-FLASHApp/default/flashtnt/input-files/mzML-files/example_fd.mzML	2	8126.994276	8132.037153	4	70.6729	71.0333	21.6223	70.7372	138921	55527.3	700450	5	7	3	0.937717	0.999771643773807	675.927;35740.3;102505	428.82;0;5833.54;10096.1;18799.6;24713;24257;18979.4;17383.8;8601.66;3835.04;3322.24;3099.62
409	../workspaces-FLASHApp/default/flashtnt/input-files/mzML-files/example_fd.mzML	2	10615.296577	10621.929546	4	70.6729	71.4834	48.6292	70.7121	121306	49747.6	1.28802e+06	6	8	3	0.935894	0.993174772449031	21623.9;63889.8;35791.9	0;0;0;5648.03;6538.79;10154.8;16800.2;20421.8;19354.9;16370.8;10167.8;7145.2;4000.97;1461.11;0;2492.6;748.602
410	../workspaces-FLASHApp/default/flashtnt/input-files/mzML-files/example_fd.mzML	2	11070.686828	11077.572759	2	70.4797	70.6085	7.72672	70.4797	59673.3	44650.9	230539	7	8	2	0.934749	0.993738393740167	15022.3;44650.9	1302.42;0;1060.2;0;3227.02;6077.8;6767.54;9401.62;10188.3;7098.91;5687.78;4964.23;2922.64;1246.56;0;675.287;355.371
411	../workspaces-FLASHApp/default/flashtnt/input-files/mzML-files/example_fd.mzML	2	4407.328122	4410.089482	6	70.4547	71.0333	34.7118	70.7372	105699	41396.3	527012	3	4	2	0.899881	0.998986853950452	46847.1;58852.2	0;6578.75;19805.9;28460.3;24349.8;15390.3;6858.98;4255.22
412	../workspaces-FLASHApp/default/flashtnt/input-files/mzML-files/example_fd.mzML	2	7466.713421	7471.383921	4	70.6085	71.0333	25.4869	70.7372	75065.9	40086.4	587734	5	6	2	0.940485	0.955684582219584	20175.3;54890.6	0;0;5331.04;7194.64;12413.5;13124;12980.2;9687.2;8476.23;2905.15;2479.6;474.376
